,id,topic,newsOrTwit
1241,5dbf728011bb5a181c16841b,New CEOs,N
1242,5dbf728011bb5a181c16841c,,N
1243,5dbf728011bb5a181c16841d,New Gen,N
1244,5dbf728011bb5a181c16841e,,N
1245,5dbf728011bb5a181c16841f,,N
1246,5dbf728011bb5a181c168420,New Gen,N
1247,5dbf728011bb5a181c168421,,N
1248,5dbf728011bb5a181c168422,,N
1249,5dbf728011bb5a181c168423,,N
1250,5dbf728011bb5a181c168424,,N
1251,5dbf728011bb5a181c168425,,N
1252,5dbf728011bb5a181c168426,,N
1253,5dbf728011bb5a181c168427,,N
1254,5dbf728011bb5a181c168428,,N
1255,5dbf728011bb5a181c168429,,N
1256,5dbf728011bb5a181c16842a,,N
1257,5dbf728111bb5a181c16842b,,N
1258,5dbf728111bb5a181c16842c,,N
1259,5dbf728111bb5a181c16842d,,N
1260,5dbf728111bb5a181c16842e,,N
1261,5dbf728111bb5a181c16842f,,N
1262,5dbf728111bb5a181c168430,,N
1263,5dbf728111bb5a181c168431,,N
1264,5dbf728111bb5a181c168432,,N
1265,5dbf728111bb5a181c168433,,N
1266,5dbf728111bb5a181c168434,,N
1267,5dbf728111bb5a181c168435,,N
1268,5dbf728111bb5a181c168436,,N
1269,5dbf728111bb5a181c168437,,N
1270,5dbf728111bb5a181c168438,,N
1271,5dbf728111bb5a181c168439,,N
1272,5dbf728111bb5a181c16843a,,N
1273,5dbf728111bb5a181c16843b,,N
1274,5dbf728111bb5a181c16843c,,N
1275,5dbf728111bb5a181c16843d,,N
1276,5dbf728111bb5a181c16843e,,N
1277,5dbf728211bb5a181c16843f,,N
1278,5dbf728211bb5a181c168440,,N
1279,5dbf728211bb5a181c168441,,N
1280,5dbf728211bb5a181c168442,,N
1281,5dbf728211bb5a181c168443,,N
1282,5dbf728211bb5a181c168444,,N
1283,5dbf728211bb5a181c168445,,N
1284,5dbf728211bb5a181c168446,,N
1285,5dbf728211bb5a181c168447,,N
1286,5dbf728211bb5a181c168448,,N
1287,5dbf728211bb5a181c168449,,N
1288,5dbf728211bb5a181c16844a,,N
1289,5dbf728211bb5a181c16844b,,N
1290,5dbf728211bb5a181c16844c,,N
1291,5dbf728211bb5a181c16844d,,N
1292,5dbf728211bb5a181c16844e,,N
1293,5dbf728211bb5a181c16844f,,N
1294,5dbf728211bb5a181c168450,,N
1295,5dbf728211bb5a181c168451,,N
1296,5dbf728211bb5a181c168452,,N
1297,5dbf728211bb5a181c168453,,N
1298,5dbf728311bb5a181c168454,,N
1299,5dbf728311bb5a181c168455,,N
1300,5dbf728311bb5a181c168456,,N
1301,5dbf728311bb5a181c168457,Other,N
1302,5dbf728311bb5a181c168458,,N
1303,5dbf728311bb5a181c168459,,N
1304,5dbf728311bb5a181c16845a,,N
1305,5dbf728311bb5a181c16845b,,N
1306,5dbf728311bb5a181c16845c,,N
1307,5dbf728311bb5a181c16845d,,N
1308,5dbf728311bb5a181c16845e,,N
1309,5dbf728311bb5a181c16845f,,N
1310,5dbf728311bb5a181c168460,,N
1311,5dbf728311bb5a181c168461,,N
1312,5dbf728311bb5a181c168462,,N
1313,5dbf728311bb5a181c168463,,N
1314,5dbf728311bb5a181c168464,N,N
1315,5dbf728311bb5a181c168465,,N
1316,5dbf728311bb5a181c168466,,N
1317,5dbf728311bb5a181c168467,,N
1318,5dbf728411bb5a181c168468,,N
1319,5dbf728411bb5a181c168469,,N
1320,5dbf728411bb5a181c16846a,,N
1321,5dbf728411bb5a181c16846b,,N
1322,5dbf728411bb5a181c16846c,,N
1323,5dbf728411bb5a181c16846d,,N
1324,5dbf728411bb5a181c16846e,,N
1325,5dbf728411bb5a181c16846f,,N
1326,5dbf728411bb5a181c168470,,N
1327,5dbf728411bb5a181c168471,,N
1328,5dbf728411bb5a181c168472,Other,N
1329,5dbf728411bb5a181c168473,,N
1330,5dbf728411bb5a181c168474,,N
1331,5dbf728411bb5a181c168475,Other,N
1332,5dbf728411bb5a181c168476,,N
1333,5dbf728411bb5a181c168477,,N
1334,5dbf728411bb5a181c168478,,N
1335,5dbf728411bb5a181c168479,Other,N
1336,5dbf728411bb5a181c16847a,,N
1337,5dbf728411bb5a181c16847b,,N
1338,5dbf728511bb5a181c16847c,,N
1339,5dbf728511bb5a181c16847d,,N
1340,5dbf729e11bb5a181c16847e,,N
1341,5dbf729e11bb5a181c16847f,,N
1342,5dbf729e11bb5a181c168480,,N
1343,5dbf729e11bb5a181c168481,,N
1344,5dbf729e11bb5a181c168482,,N
1345,5dbf729e11bb5a181c168483,,N
1346,5dbf729e11bb5a181c168484,,N
1347,5dbf729e11bb5a181c168485,,N
1348,5dbf729e11bb5a181c168486,,N
1349,5dbf729e11bb5a181c168487,,N
1350,5dbf729e11bb5a181c168488,,N
1351,5dbf729e11bb5a181c168489,,N
1352,5dbf729e11bb5a181c16848a,,N
1353,5dbf729e11bb5a181c16848b,,N
1354,5dbf729e11bb5a181c16848c,,N
1355,5dbf729e11bb5a181c16848d,Activist Investor,N
1356,5dbf729f11bb5a181c16848e,,N
1357,5dbf729f11bb5a181c16848f,,N
1358,5dbf729f11bb5a181c168490,,N
1359,5dbf729f11bb5a181c168491,,N
1360,5dbf729f11bb5a181c168492,,N
1361,5dbf729f11bb5a181c168493,,N
1362,5dbf729f11bb5a181c168494,,N
1363,5dbf729f11bb5a181c168495,,N
1364,5dbf729f11bb5a181c168496,,N
1365,5dbf729f11bb5a181c168497,,N
1366,5dbf729f11bb5a181c168498,,N
1367,5dbf729f11bb5a181c168499,,N
1368,5dbf729f11bb5a181c16849a,,N
1369,5dbf729f11bb5a181c16849b,,N
1370,5dbf729f11bb5a181c16849c,,N
1371,5dbf729f11bb5a181c16849d,,N
1372,5dbf729f11bb5a181c16849e,,N
1373,5dbf729f11bb5a181c16849f,,N
1374,5dbf729f11bb5a181c1684a0,,N
1375,5dbf729f11bb5a181c1684a1,,N
1376,5dbf72a011bb5a181c1684a2,,N
1377,5dbf72a011bb5a181c1684a3,,N
1378,5dbf72a011bb5a181c1684a4,,N
1379,5dbf72a011bb5a181c1684a5,,N
1380,5dbf72a011bb5a181c1684a6,,N
1381,5dbf72a011bb5a181c1684a7,,N
1382,5dbf72a011bb5a181c1684a8,,N
1383,5dbf72a011bb5a181c1684a9,,N
1384,5dbf72a011bb5a181c1684aa,,N
1385,5dbf72a011bb5a181c1684ab,,N
1386,5dbf72a011bb5a181c1684ac,,N
1387,5dbf72a011bb5a181c1684ad,,N
1388,5dbf72a011bb5a181c1684ae,,N
1389,5dbf72a011bb5a181c1684af,,N
1390,5dbf72a011bb5a181c1684b0,,N
1391,5dbf72a011bb5a181c1684b1,,N
1392,5dbf72a011bb5a181c1684b2,,N
1393,5dbf72a011bb5a181c1684b3,,N
1394,5dbf72a011bb5a181c1684b4,,N
1395,5dbf72a011bb5a181c1684b5,,N
1396,5dbf72a111bb5a181c1684b6,,N
1397,5dbf72a111bb5a181c1684b7,,N
1398,5dbf72a111bb5a181c1684b8,,N
1399,5dbf72a111bb5a181c1684b9,,N
1400,5dbf72a111bb5a181c1684ba,,N
1401,5dbf72a111bb5a181c1684bb,,N
1402,5dbf72a111bb5a181c1684bc,,N
1403,5dbf72a111bb5a181c1684bd,,N
1404,5dbf72a111bb5a181c1684be,,N
1405,5dbf72a111bb5a181c1684bf,,N
1406,5dbf72a111bb5a181c1684c0,,N
1407,5dbf72a111bb5a181c1684c1,,N
1408,5dbf72a111bb5a181c1684c2,,N
1409,5dbf72a111bb5a181c1684c3,,N
1410,5dbf72a111bb5a181c1684c4,,N
1411,5dbf72a111bb5a181c1684c5,,N
1412,5dbf72a111bb5a181c1684c6,,N
1413,5dbf72a111bb5a181c1684c7,,N
1414,5dbf72a111bb5a181c1684c8,,N
1415,5dbf72a111bb5a181c1684c9,,N
1416,5dbf72a111bb5a181c1684ca,,N
1417,5dbf72a211bb5a181c1684cb,,N
1418,5dbf72a211bb5a181c1684cc,,N
1419,5dbf72a211bb5a181c1684cd,,N
1420,5dbf72a211bb5a181c1684ce,,N
1421,5dbf72a211bb5a181c1684cf,,N
1422,5dbf72a211bb5a181c1684d0,,N
1423,5dbf72a211bb5a181c1684d1,,N
1424,5dbf72a211bb5a181c1684d2,,N
1425,5dbf72a211bb5a181c1684d3,,N
1426,5dbf72a211bb5a181c1684d4,,N
1427,5dbf72a211bb5a181c1684d5,,N
1428,5dbf72a211bb5a181c1684d6,,N
1429,5dbf72a211bb5a181c1684d7,,N
1430,5dbf72a211bb5a181c1684d8,,N
1431,5dbf72a211bb5a181c1684d9,,N
1432,5dbf72a211bb5a181c1684da,,N
1433,5dbf72a211bb5a181c1684db,,N
1434,5dbf72a211bb5a181c1684dc,,N
1435,5dbf72a211bb5a181c1684dd,,N
1436,5dbf72a211bb5a181c1684de,,N
1437,5dbf72a311bb5a181c1684df,,N
1438,5dbf72a311bb5a181c1684e0,,N
1439,5dbf72a311bb5a181c1684e1,,N
1440,5dbf72ac11bb5a181c1684e2,,N
1441,5dbf72ac11bb5a181c1684e3,,N
1442,5dbf72ac11bb5a181c1684e4,,N
1443,5dbf72ac11bb5a181c1684e5,,N
1444,5dbf72ac11bb5a181c1684e6,,N
1445,5dbf72b711bb5a181c1684e7,,N
1446,5dbf72b711bb5a181c1684e8,,N
1447,5dbf72b711bb5a181c1684e9,,N
1448,5dbf72b711bb5a181c1684ea,,N
1449,5dbf72b711bb5a181c1684eb,,N
1450,5dbf72b711bb5a181c1684ec,,N
1451,5dbf72b811bb5a181c1684ed,,N
1452,5dbf72b811bb5a181c1684ee,,N
1453,5dbf72b811bb5a181c1684ef,,N
1454,5dbf72c011bb5a181c1684f0,,N
1455,5dbf72c011bb5a181c1684f1,,N
1456,5dbf72c011bb5a181c1684f2,,N
1457,5dbf72c011bb5a181c1684f3,,N
1458,5dbf72c111bb5a181c1684f4,,N
1459,5dbf72c111bb5a181c1684f5,,N
1460,5dbf72c111bb5a181c1684f6,,N
1461,5dbf72c111bb5a181c1684f7,,N
1462,5dbf72c111bb5a181c1684f8,,N
1463,5dbf72c111bb5a181c1684f9,,N
1464,5dbf72c111bb5a181c1684fa,,N
1465,5dbf72c111bb5a181c1684fb,,N
1466,5dbf72c111bb5a181c1684fc,,N
1467,5dbf72c111bb5a181c1684fd,,N
1468,5dbf72c111bb5a181c1684fe,,N
1469,5dbf72c111bb5a181c1684ff,,N
1470,5dbf72c111bb5a181c168500,,N
1471,5dbf72c111bb5a181c168501,,N
1472,5dbf72c111bb5a181c168502,,N
1473,5dbf72c111bb5a181c168503,,N
1474,5dbf72c111bb5a181c168504,,N
1475,5dbf72c111bb5a181c168505,,N
1476,5dbf72c111bb5a181c168506,,N
1477,5dbf72c111bb5a181c168507,,N
1478,5dbf72ce11bb5a181c168508,,N
1479,5dbf72ce11bb5a181c168509,,N
1480,5dbf72cf11bb5a181c16850a,,N
1481,5dbf72cf11bb5a181c16850b,,N
1482,5dbf72cf11bb5a181c16850c,,N
1483,5dbf72cf11bb5a181c16850d,,N
1484,5dbf72cf11bb5a181c16850e,,N
1485,5dbf72cf11bb5a181c16850f,,N
1486,5dbf72cf11bb5a181c168510,,N
1487,5dbf72cf11bb5a181c168511,,N
1488,5dbf72cf11bb5a181c168512,,N
1489,5dbf72cf11bb5a181c168513,,N
1490,5dbf72cf11bb5a181c168514,,N
1491,5dbf72cf11bb5a181c168515,,N
1492,5dbf72cf11bb5a181c168516,,N
1493,5dbf72cf11bb5a181c168517,,N
1494,5dbf72cf11bb5a181c168518,,N
1495,5dbf72cf11bb5a181c168519,,N
1496,5dbf72cf11bb5a181c16851a,,N
1497,5dbf72cf11bb5a181c16851b,,N
1498,5dbf72cf11bb5a181c16851c,,N
1499,5dbf72cf11bb5a181c16851d,,N
1500,5dbf72cf11bb5a181c16851e,,N
1501,5dbf72d011bb5a181c16851f,,N
1502,5dbf72d011bb5a181c168520,,N
1503,5dbf72d011bb5a181c168521,,N
1504,5dbf72d011bb5a181c168522,,N
1505,5dbf72d011bb5a181c168523,,N
1506,5dbf72d011bb5a181c168524,,N
1507,5dbf72d011bb5a181c168525,,N
1508,5dbf72d011bb5a181c168526,,N
1509,5dbf72d911bb5a181c168527,,N
1510,5dbf72d911bb5a181c168528,,N
1511,5dbf72d911bb5a181c168529,,N
1512,5dbf72d911bb5a181c16852a,,N
1513,5dbf72d911bb5a181c16852b,,N
1514,5dbf72d911bb5a181c16852c,,N
1515,5dbf72d911bb5a181c16852d,,N
1516,5dbf72d911bb5a181c16852e,,N
1517,5dbf72d911bb5a181c16852f,,N
1518,5dbf72d911bb5a181c168530,,N
1519,5dbf72da11bb5a181c168531,,N
1520,5dbf72da11bb5a181c168532,,N
1521,5dbf72da11bb5a181c168533,,N
1522,5dbf72da11bb5a181c168534,,N
1523,5dbf72da11bb5a181c168535,,N
1524,5dbf72da11bb5a181c168536,,N
1525,5dbf72da11bb5a181c168537,,N
1526,5dbf72da11bb5a181c168538,,N
1527,5dbf72da11bb5a181c168539,,N
1528,5dbf72da11bb5a181c16853a,,N
1529,5dbf72da11bb5a181c16853b,,N
1530,5dbf72da11bb5a181c16853c,,N
1531,5dbf72da11bb5a181c16853d,,N
1532,5dab73cb11bb5a1f6c86dfbf,Stock,T
1533,5dab73cb11bb5a1f6c86dfc0,Dimon,T
1534,5dab73cb11bb5a1f6c86dfc1,Pay,T
1535,5dab73cb11bb5a1f6c86dfc2,Pay,T
1536,5dab73cb11bb5a1f6c86dfc3,Tough Job,T
1537,5dab73cb11bb5a1f6c86dfc4,Pay,T
1538,5dab73cb11bb5a1f6c86dfc5,Pay,T
1539,5dab73cb11bb5a1f6c86dfc8,Pay,T
1540,5dab73cb11bb5a1f6c86dfc9,Pay,T
1541,5dab73cb11bb5a1f6c86dfcb,Pay,T
1542,5dab73cb11bb5a1f6c86dfcd,Pay,T
1543,5dab73cb11bb5a1f6c86dfce,Tough Job,T
1544,5dab73cc11bb5a1f6c86dfd3,Dimon,T
1545,5dab73cc11bb5a1f6c86dfd5,New York,T
1546,5dab73cc11bb5a1f6c86dfd6,Pay,T
1547,5dab73cc11bb5a1f6c86dfd7,Dimon,T
1548,5dab73cc11bb5a1f6c86dfd8,Tough Job,T
1549,5dab73cc11bb5a1f6c86dfdc,Tough Job,T
1550,5dab73cd11bb5a1f6c86dfe0,Diversity,T
1551,5dab73cd11bb5a1f6c86dfe1,Pay,T
1552,5dab73cd11bb5a1f6c86dfe3,Stock,T
1553,5dab73cd11bb5a1f6c86dfe6,Detailed Oriented,T
1554,5dab73cd11bb5a1f6c86dfe6,Dimon,T
1555,5dab73cd11bb5a1f6c86dfe9,Pay,T
1556,5dab73cd11bb5a1f6c86dfea,Dimon,T
1557,5dab73cd11bb5a1f6c86dfec,Diversity,T
1558,5dab73cd11bb5a1f6c86dfed,Warren,T
1559,5dab73cd11bb5a1f6c86dfee,Outsider,T
1560,5dab73cd11bb5a1f6c86dfef,Pay,T
1561,5dab73cd11bb5a1f6c86dff0,Outsider,T
1562,5dab73cd11bb5a1f6c86dff1,Outsider,T
1563,5dab73ce11bb5a1f6c86dff2,Tough Job,T
1564,5dab73ce11bb5a1f6c86dff3,Warren,T
1565,5dab73ce11bb5a1f6c86dff5,Long Search,T
1566,5dab73ce11bb5a1f6c86dff6,Perfect Person,T
1567,5dab73ce11bb5a1f6c86dff8,Tough job,T
1568,5dab73ce11bb5a1f6c86dffb,Tough Job,T
1569,5dab73ce11bb5a1f6c86dffd,Tough Job,T
1570,5dab73ce11bb5a1f6c86dffe,Tough Job,T
1571,5dab73ce11bb5a1f6c86e000,Dimon,T
1572,5dab73ce11bb5a1f6c86e002,Tough Job,T
1573,5dab73cf11bb5a1f6c86e003,Pay,T
1574,5dab73cf11bb5a1f6c86e005,Dimon,T
1575,5dab73cf11bb5a1f6c86e006,Perfect Person,T
1576,5dab73cf11bb5a1f6c86e00b,Diversity,T
1577,5dab73cf11bb5a1f6c86e00c,Perfect Person,T
1578,5dab73cf11bb5a1f6c86e00f,New York,T
1579,5dab73cf11bb5a1f6c86e010,New York,T
1580,5dab73cf11bb5a1f6c86e012,Diversity,T
1581,5dab73cf11bb5a1f6c86e013,Stock,T
1582,5dab73d011bb5a1f6c86e016,Diversity,T
1583,5dab73d011bb5a1f6c86e01f,Stock,T
1584,5dab73d011bb5a1f6c86e020,Pay,T
1585,5dae743911bb5a25b0690657,,T
1586,5dae743911bb5a25b0690658,,T
1587,5dae743911bb5a25b0690659,,T
1588,5dae743911bb5a25b069065a,,T
1589,5dae743911bb5a25b069065b,,T
1590,5dae743911bb5a25b069065c,,T
1591,5dae743911bb5a25b069065d,,T
1592,5dae743a11bb5a25b069065e,,T
1593,5dae743a11bb5a25b069065f,,T
1594,5dae743a11bb5a25b0690660,Pay,T
1595,5dae74a511bb5a25b0690661,Diversity,T
1596,5dae74a511bb5a25b0690662,Diversity,T
1597,5dae74a511bb5a25b0690663,Diversity,T
1598,5dae74a511bb5a25b0690664,Diversity,T
1599,5dae74a511bb5a25b0690665,Diversity,T
1600,5dae74a511bb5a25b0690666,,T
1601,5dae74a511bb5a25b0690667,,T
1602,5dae74a511bb5a25b0690668,,T
1603,5dae74a511bb5a25b0690669,,T
1604,5dae74a511bb5a25b069066a,,T
1605,5dae74a511bb5a25b069066b,,T
1606,5dae74a511bb5a25b069066c,,T
1607,5dae74a511bb5a25b069066d,Pay,T
1608,5dae74a611bb5a25b069066e,,T
1609,5dae74a611bb5a25b069066f,,T
1610,5dae74a611bb5a25b0690670,,T
1611,5dae74a611bb5a25b0690671,,T
1612,5dae74a611bb5a25b0690672,,T
1613,5dae74a611bb5a25b0690673,,T
1614,5dae74cb11bb5a25b0690674,,T
1615,5dae74cb11bb5a25b0690675,,T
1616,5dae74cb11bb5a25b0690676,Tough Job,T
1617,5dae74cb11bb5a25b0690677,Dimon,T
1618,5dae74cb11bb5a25b0690678,,T
1619,5dae74cb11bb5a25b0690679,Tough Job,T
1620,5dae74cb11bb5a25b069067a,,T
1621,5dae74cb11bb5a25b069067b,,T
1622,5dae74cb11bb5a25b069067c,,T
1623,5dae74cb11bb5a25b069067d,Diversity,T
1624,5dae74cb11bb5a25b069067e,,T
1625,5dae74cb11bb5a25b069067f,,T
1626,5dae74cb11bb5a25b0690680,,T
1627,5dae74cc11bb5a25b0690681,New York,T
1628,5dae74cc11bb5a25b0690682,New Era,T
1629,5dae74cc11bb5a25b0690683,Tough Job,T
1630,5dae74cc11bb5a25b0690684,Dimon,T
1631,5dae74cc11bb5a25b0690685,,T
1632,5dae74cc11bb5a25b0690686,Stock,T
1633,5dae74cc11bb5a25b0690687,New Era,T
1634,5dae74cc11bb5a25b0690688,,T
1635,5dae74cc11bb5a25b0690689,Pay,T
1636,5dae74cc11bb5a25b069068a,Stock,T
1637,5dae74cc11bb5a25b069068b,,T
1638,5dae74cc11bb5a25b069068c,,T
1639,5dae74cc11bb5a25b069068d,,T
1640,5dae74cc11bb5a25b069068e,New Era,T
1641,5dae74cc11bb5a25b069068f,New York,T
1642,5dae74cc11bb5a25b0690690,Pay,T
1643,5dae74cd11bb5a25b0690691,,T
1644,5dae74cd11bb5a25b0690692,,T
1645,5dae74cd11bb5a25b0690693,New York,T
1646,5dae74cd11bb5a25b0690694,,T
1647,5dae74cd11bb5a25b0690695,Perfect Person,T
1648,5dae74cd11bb5a25b0690696,Tough Job,T
1649,5dae74cd11bb5a25b0690697,Tough Job,T
1650,5dae74cd11bb5a25b0690698,,T
1651,5dae74cd11bb5a25b0690699,,T
1652,5dae74cd11bb5a25b069069a,,T
1653,5dae74cd11bb5a25b069069b,,T
1654,5dae74cd11bb5a25b069069c,Stock,T
1655,5dae74cd11bb5a25b069069d,,T
1656,5dae74cd11bb5a25b069069e,Proven Leader,T
1657,5dae74cd11bb5a25b069069f,,T
1658,5dae74cd11bb5a25b06906a0,Tough Job,T
1659,5dae74cd11bb5a25b06906a1,,T
1660,5dae74ce11bb5a25b06906a2,,T
1661,5dae74ce11bb5a25b06906a3,Stock,T
1662,5dae74ce11bb5a25b06906a4,,T
1663,5dae74ce11bb5a25b06906a5,,T
1664,5dae74ce11bb5a25b06906a6,New York,T
1665,5dae74ce11bb5a25b06906a7,Corrupt,T
1666,5dae74ce11bb5a25b06906a8,Pay,T
1667,5dae74ce11bb5a25b06906a9,Corrupt,T
1668,5dae74ce11bb5a25b06906aa,,T
1669,5dae74ce11bb5a25b06906ab,Tough Job,T
1670,5dae74ce11bb5a25b06906ac,Stock,T
1671,5dae74ce11bb5a25b06906ad,Dimon,T
1672,5dae74ce11bb5a25b06906ae,,T
1673,5dae74ce11bb5a25b06906af,Diversity,T
1674,5dae74ce11bb5a25b06906b0,,T
1675,5dae74ce11bb5a25b06906b1,Dimon,T
1676,5dae74cf11bb5a25b06906b2,Pay,T
1677,5dae74cf11bb5a25b06906b3,Tough Job,T
1678,5dae74cf11bb5a25b06906b4,Tough Job,T
1679,5dae74cf11bb5a25b06906b5,Dimon,T
1680,5dae74cf11bb5a25b06906b6,Tough Job,T
1681,5dae74cf11bb5a25b06906b7,Tough Job,T
1682,5dae74cf11bb5a25b06906b8,,T
1683,5dae74cf11bb5a25b06906b9,,T
1684,5dae74cf11bb5a25b06906ba,Pay,T
1685,5dae74cf11bb5a25b06906bb,,T
1686,5dae74cf11bb5a25b06906bc,Stock,T
1687,5dae74cf11bb5a25b06906bd,,T
1688,5dae74cf11bb5a25b06906be,Tough Job,T
1689,5dae74cf11bb5a25b06906bf,Stock,T
1690,5dae74cf11bb5a25b06906c0,New Era,T
1691,5dae74cf11bb5a25b06906c1,Pay,T
1692,5dae74d011bb5a25b06906c2,Pay,T
1693,5dae74d011bb5a25b06906c3,,T
1694,5dae74d011bb5a25b06906c4,,T
1695,5dae74d011bb5a25b06906c5,,T
1696,5dae74d011bb5a25b06906c6,Outsider,T
1697,5dae74d011bb5a25b06906c7,,T
1698,5dae74d011bb5a25b06906c8,,T
1699,5dae74d011bb5a25b06906c9,Outsider,T
1700,5dae74d011bb5a25b06906ca,Tough Job,T
1701,5dae74d011bb5a25b06906cb,Proven Leader,T
1702,5dae74d011bb5a25b06906cc,Dimon,T
1703,5dae74d011bb5a25b06906cd,Dimon,T
1704,5dae74d011bb5a25b06906ce,,T
1705,5dae74d011bb5a25b06906cf,,T
1706,5dae74d011bb5a25b06906d0,Pay,T
1707,5dae74d011bb5a25b06906d1,Pay,T
1708,5dae74d011bb5a25b06906d2,,T
1709,5dae74d111bb5a25b06906d3,,T
1710,5dae74d111bb5a25b06906d4,Stock,T
1711,5dae74d111bb5a25b06906d5,,T
1712,5dae74d111bb5a25b06906d6,,T
1713,5dae74d111bb5a25b06906d7,Tough Job,T
1714,5dae74f411bb5a25b06906d8,,T
1715,5dae74f411bb5a25b06906d9,,T
1716,5dae74f411bb5a25b06906da,,T
1717,5dae74f411bb5a25b06906db,,T
1718,5dae74f411bb5a25b06906dc,Tough Job,T
1719,5dae74f411bb5a25b06906dd,,T
1720,5dae74f411bb5a25b06906de,,T
1721,5dae74f411bb5a25b06906df,New Era,T
1722,5dae74f511bb5a25b06906e0,Pay,T
1723,5dae74f511bb5a25b06906e1,,T
1724,5dae74f511bb5a25b06906e2,Proven Leader,T
1725,5dae74f511bb5a25b06906e3,,T
1726,5dae74f511bb5a25b06906e4,,T
1727,5dae74f511bb5a25b06906e5,,T
1728,5dae74f511bb5a25b06906e6,,T
1729,5dae74f511bb5a25b06906e7,,T
1730,5dae74f511bb5a25b06906e8,Tough Job,T
1731,5dae74f511bb5a25b06906e9,,T
1732,5dae74f511bb5a25b06906ea,,T
1733,5dae74f511bb5a25b06906eb,,T
1734,5dae74f511bb5a25b06906ec,Tough Job,T
1735,5dae74f511bb5a25b06906ed,Stock,T
1736,5dae74f511bb5a25b06906ee,Tough Job,T
1737,5dae74f611bb5a25b06906ef,Outsider,T
1738,5dae74f611bb5a25b06906f0,New York,T
1739,5dae74f611bb5a25b06906f1,,T
1740,5dae74f611bb5a25b06906f2,,T
1741,5dae74f611bb5a25b06906f3,,T
1742,5dae74f611bb5a25b06906f4,,T
1743,5dae74f611bb5a25b06906f5,,T
1744,5dae74f611bb5a25b06906f6,,T
1745,5dae74f611bb5a25b06906f7,Tough Job,T
1746,5dae74f611bb5a25b06906f8,,T
1747,5dae74f611bb5a25b06906f9,Tough Job,T
1748,5dae74f611bb5a25b06906fa,Tough Job,T
1749,5dae74f611bb5a25b06906fb,Perfect Person,T
1750,5dae74f611bb5a25b06906fc,,T
1751,5dae74f611bb5a25b06906fd,Pay,T
1752,5dae74f611bb5a25b06906fe,,T
1753,5dae74f711bb5a25b06906ff,,T
1754,5dae74f711bb5a25b0690700,Diversity,T
1755,5dae74f711bb5a25b0690701,Stock,T
1756,5dae74f711bb5a25b0690702,Tough Job,T
1757,5dae74f711bb5a25b0690703,Perfect Person,T
1758,5dae74f711bb5a25b0690704,Outsider,T
1759,5dae74f711bb5a25b0690705,,T
1760,5dae74f711bb5a25b0690706,Stock,T
1761,5dae74f711bb5a25b0690707,Stock,T
1762,5dae74f711bb5a25b0690708,Diversity,T
1763,5dae74f711bb5a25b0690709,,T
1764,5dae74f711bb5a25b069070a,,T
1765,5dae74f711bb5a25b069070b,,T
1766,5dae74f711bb5a25b069070c,Tough Job,T
1767,5dae74f711bb5a25b069070d,Tough Job,T
1768,5dae74f811bb5a25b069070e,,T
1769,5dae74f811bb5a25b069070f,Perfect Person,T
1770,5dae74f811bb5a25b0690710,,T
1771,5dae74f811bb5a25b0690711,Dimon,T
1772,5dae74f811bb5a25b0690712,Dimon,T
1773,5dae74f811bb5a25b0690713,,T
1774,5dae74f811bb5a25b0690714,Stock,T
1775,5dae74f811bb5a25b0690715,,T
1776,5dae74f811bb5a25b0690716,,T
1777,5dae74f811bb5a25b0690717,Tpugh Job,T
1778,5dae74f811bb5a25b0690718,,T
1779,5dae74f811bb5a25b0690719,,T
1780,5dae74f811bb5a25b069071a,,T
1781,5dae74f811bb5a25b069071b,,T
1782,5dae74f811bb5a25b069071c,,T
1783,5dae74f811bb5a25b069071d,,T
1784,5dae74f811bb5a25b069071e,Pay,T
1785,5dae74f811bb5a25b069071f,,T
1786,5dae74f911bb5a25b0690720,,T
1787,5dae74f911bb5a25b0690721,,T
1788,5dae74f911bb5a25b0690722,,T
1789,5dae74f911bb5a25b0690723,Pay,T
1790,5dae74f911bb5a25b0690724,Tough Job,T
1791,5dae74f911bb5a25b0690725,Pay,T
1792,5dae74f911bb5a25b0690726,,T
1793,5dae74f911bb5a25b0690727,Tough Job,T
1794,5dae74f911bb5a25b0690728,,T
1795,5dae74f911bb5a25b0690729,,T
1796,5dae74f911bb5a25b069072a,Pay,T
1797,5dae74f911bb5a25b069072b,Pay,T
1798,5dae74f911bb5a25b069072c,Tough Job,T
1799,5dae74f911bb5a25b069072d,,T
1800,5dae74f911bb5a25b069072e,,T
1801,5dae74f911bb5a25b069072f,,T
1802,5dae74fa11bb5a25b0690730,Perfect Person,T
1803,5dae74fa11bb5a25b0690731,Perfect Person,T
1804,5dae74fa11bb5a25b0690732,Tough Job,T
1805,5dae74fa11bb5a25b0690733,New York,T
1806,5dae751711bb5a25b0690734,Tough Job,T
1807,5dae751711bb5a25b0690735,,T
1808,5dae751711bb5a25b0690736,,T
1809,5dae751711bb5a25b0690737,Pay,T
1810,5dae751711bb5a25b0690738,,T
1811,5dae751811bb5a25b0690739,New Era,T
1812,5dae751811bb5a25b069073a,Tough Job,T
1813,5dae751811bb5a25b069073b,,T
1814,5dae751811bb5a25b069073c,,T
1815,5dae751811bb5a25b069073d,,T
1816,5dae751811bb5a25b069073e,,T
1817,5dae751811bb5a25b069073f,,T
1818,5dae751811bb5a25b0690740,,T
1819,5dae751811bb5a25b0690741,,T
